"","Date","Observed","Historic"
"40",2001-11-09,0.359657843508474,0.331953043525671
"41",2001-11-10,0.360306681760662,0.332828705232134
"42",2001-11-11,0.365094008370223,0.333223517362529
"43",2001-11-12,0.36514983531434,0.333457169307223
"44",2001-11-13,0.365155770847976,0.333628831011381
"45",2001-11-14,0.365269014393325,0.333885500903638
"46",2001-11-15,0.365485918156913,0.334405430811157
"47",2001-11-16,0.365667968175698,0.334952620165307
"48",2001-11-17,0.365776613606521,0.335344539092249
"49",2001-11-18,0.365958774951553,0.335792604955446
"50",2001-11-19,0.366159409544329,0.336354256711458
"51",2001-11-20,0.366283023843219,0.33647438667197
"52",2001-11-21,0.366389078638804,0.33648461049863
"53",2001-11-22,0.366389078638804,0.33648461049863
"54",2001-11-23,0.36641936805861,0.337039744696742
"55",2001-11-24,0.3665647632665,0.337328043507444
"56",2001-11-25,0.367021617442762,0.338168164766951
"57",2001-11-26,0.367488232986011,0.339040537506482
"58",2001-11-27,0.367929623982129,0.339807600058982
"59",2001-11-28,0.368178510334787,0.340296029441813
"60",2001-11-29,0.368506527297811,0.340913636336223
"61",2001-11-30,0.368690477315286,0.341281956760173
"62",2001-12-01,0.368819695301244,0.341514423412619
"63",2001-12-02,0.368920243215366,0.341741022844465
"64",2001-12-03,0.369225868084249,0.342313851628918
"65",2001-12-04,0.369579786451386,0.34292942444175
"66",2001-12-05,0.36982625255285,0.343359286674106
"67",2001-12-06,0.369875857410512,0.343422213645726
"68",2001-12-07,0.369925830394487,0.343516699360836
"69",2001-12-08,0.370019749822113,0.343727709641773
"70",2001-12-09,0.37029475774162,0.344146723240504
"71",2001-12-10,0.370892394726014,0.345032236077949
"72",2001-12-11,0.371318326930761,0.345698955193808
"73",2001-12-12,0.371556483929002,0.346090254711453
"74",2001-12-13,0.37168420147481,0.346333841405072
"75",2001-12-14,0.372159046443274,0.347201042599036
"76",2001-12-15,0.372606211319331,0.348009345901545
"77",2001-12-16,0.372733195388971,0.348261280684368
"78",2001-12-17,0.372833935033507,0.348501632852277
"79",2001-12-18,0.372908611558215,0.348632833707887
"80",2001-12-19,0.372970428197652,0.348726651949331
"81",2001-12-20,0.373125178996742,0.349019638045781
"82",2001-12-21,0.37336188312151,0.349423869074679
"83",2001-12-22,0.373616349289821,0.349861226607976
"84",2001-12-23,0.373865188704346,0.350255783257543
"85",2001-12-24,0.373999898536388,0.350489327918574
"86",2001-12-25,0.374045100502866,0.350564706903842
"87",2001-12-26,0.374094408688467,0.350614342730275
"88",2001-12-27,0.374134641767959,0.350665194686688
"89",2001-12-28,0.374134641767959,0.350665194686688
"90",2001-12-29,0.374134641767959,0.350674518420491
"91",2001-12-30,0.374134641767959,0.350674518420491
"92",2001-12-31,0.374155065311238,0.350696759086527
"93",2002-01-01,0.374155065311238,0.350718981888493
"94",2002-01-02,0.374155065311238,0.350794895167896
"95",2002-01-03,0.374190887631928,0.351006286776938
"96",2002-01-04,0.374251629727955,0.351191379662394
"97",2002-01-05,0.374298105525087,0.351240359328598
"98",2002-01-06,0.374354088994134,0.351240359328598
"99",2002-01-07,0.374541381457758,0.351324175943862
"100",2002-01-08,0.374620791116806,0.351370915486543
"101",2002-01-09,0.374653771969598,0.351436891582691
"102",2002-01-10,0.374798443268966,0.351575136722021
"103",2002-01-11,0.375068281877823,0.351825127092554
"104",2002-01-12,0.375251730856458,0.351992546740639
"105",2002-01-13,0.375435438619839,0.352202854799314
"106",2002-01-14,0.375548810364679,0.352514101571776
"107",2002-01-15,0.375785859467243,0.353258530509985
"108",2002-01-16,0.376086032727709,0.354099873948648
"109",2002-01-17,0.376417647066331,0.355022747589136
"110",2002-01-18,0.376703213099589,0.355807875697035
"111",2002-01-19,0.376940384482065,0.356558621826651
"112",2002-01-20,0.37712214664833,0.3570982096691
"113",2002-01-21,0.377255718693659,0.357643597646044
"114",2002-01-22,0.377880063441053,0.359149975231726
"115",2002-01-23,0.378420909442265,0.360451457339942
"116",2002-01-24,0.378553078080301,0.360757118920796
"117",2002-01-25,0.378647301025007,0.360859852630185
"118",2002-01-26,0.378683599519907,0.361186859189752
"119",2002-01-27,0.379081904449423,0.362478222906271
"120",2002-01-28,0.379996911597634,0.364745503101606
"121",2002-01-29,0.381187748620597,0.36633314446838
"122",2002-01-30,0.381187748620597,0.367623400306023
"123",2002-01-31,0.381187748620597,0.368313655552855
"124",2002-02-01,0.381187748620597,0.368779554316217
"125",2002-02-02,0.381187748620597,0.369134788194745
"126",2002-02-03,0.381187748620597,0.369348603936673
"127",2002-02-04,0.381187748620597,0.369488342003608
"128",2002-02-05,0.381187748620597,0.369606786458363
"129",2002-02-06,0.381187748620597,0.369720438629993
"130",2002-02-07,0.381187748620597,0.36978961318958
"131",2002-02-08,0.381187748620597,0.369858478681901
"132",2002-02-09,0.381187748620597,0.369934684800606
"133",2002-02-10,0.381187748620597,0.370027391729445
"134",2002-02-11,0.381187748620597,0.370155458248534
"135",2002-02-12,0.381187748620597,0.370260674902888
"136",2002-02-13,0.381187748620597,0.370278649813706
"137",2002-02-14,0.381187748620597,0.370319392180494
"138",2002-02-15,0.381187748620597,0.370338749047959
"139",2002-02-16,0.381187748620597,0.370433681153551
"140",2002-02-17,0.381187748620597,0.370951000520289
"141",2002-02-18,0.381187748620597,0.371399336983483
"142",2002-02-19,0.381187748620597,0.371530415341362
"143",2002-02-20,0.381187748620597,0.37156286958995
"144",2002-02-21,0.381187748620597,0.371749919676008
"145",2002-02-22,0.381187748620597,0.372002604412665
"146",2002-02-23,0.381187748620597,0.372041591862762
"147",2002-02-24,0.381187748620597,0.372149501456945
"148",2002-02-25,0.381187748620597,0.372288645283675
"149",2002-02-26,0.381187748620597,0.372451818342357
"150",2002-02-27,0.381187748620597,0.372558198446317
"151",2002-02-28,0.381187748620597,0.372642721252533
"152",2002-03-01,0.381187748620597,0.372812419666866
"153",2002-03-02,0.381187748620597,0.373022629237339
"154",2002-03-03,0.381187748620597,0.373167949838629
"155",2002-03-04,0.381187748620597,0.373257253650794
"156",2002-03-05,0.381187748620597,0.373319438512075
"157",2002-03-06,0.381187748620597,0.373421408725397
"158",2002-03-07,0.381187748620597,0.373795719111578
"159",2002-03-08,0.381187748620597,0.37420040434134
"160",2002-03-09,0.381187748620597,0.374327297929104
"161",2002-03-10,0.381187748620597,0.374375495030314
"162",2002-03-11,0.381187748620597,0.374447508572599
"163",2002-03-12,0.381187748620597,0.374544630066298
"164",2002-03-13,0.381187748620597,0.3750225058459
"165",2002-03-14,0.381187748620597,0.375815923215908
"166",2002-03-15,0.381187748620597,0.376654467411909
"167",2002-03-16,0.381187748620597,0.377636247812141
"168",2002-03-17,0.381187748620597,0.377636247812141
"169",2002-03-18,0.381187748620597,0.377636247812141
"170",2002-03-19,0.381187748620597,0.377636247812141
"171",2002-03-20,0.381187748620597,0.377636247812141
"172",2002-03-21,0.381187748620597,0.377636247812141
"173",2002-03-22,0.381187748620597,0.377636247812141
"174",2002-03-23,0.381187748620597,0.377636247812141
"175",2002-03-24,0.381187748620597,0.377636247812141
"176",2002-03-25,0.381187748620597,0.377636247812141
"177",2002-03-26,0.381187748620597,0.377636247812141
"178",2002-03-27,0.381187748620597,0.377636247812141
"179",2002-03-28,0.381187748620597,0.377636247812141
"180",2002-03-29,0.381187748620597,0.377636247812141
"181",2002-03-30,0.381187748620597,0.377636247812141
"182",2002-03-31,0.381187748620597,0.377636247812141
"183",2002-04-01,0.391334934284382,0.386587534778609
"184",2002-04-02,0.40140999608618,0.395483935954391
"185",2002-04-03,0.40140999608618,0.395483935954391
"186",2002-04-04,0.40140999608618,0.395483935954391
"187",2002-04-05,0.40140999608618,0.395483935954391
"188",2002-04-06,0.40140999608618,0.395483935954391
"189",2002-04-07,0.40140999608618,0.395483935954391
"190",2002-04-08,0.40140999608618,0.395483935954391
"191",2002-04-09,0.40140999608618,0.395483935954391
"192",2002-04-10,0.40140999608618,0.395483935954391
"193",2002-04-11,0.40140999608618,0.395483935954391
"194",2002-04-12,0.40140999608618,0.395483935954391
"195",2002-04-13,0.414148332414824,0.395483935954391
"196",2002-04-14,0.416830043183667,0.395483935954391
"197",2002-04-15,0.417595299996478,0.395483935954391
"198",2002-04-16,0.417595299996478,0.395483935954391
"199",2002-04-17,0.417595299996478,0.395483935954391
"200",2002-04-18,0.417595299996478,0.395483935954391
"201",2002-04-19,0.417650949084834,0.395483935954391
"202",2002-04-20,0.418437700351945,0.395483935954391
"203",2002-04-21,0.420015753089477,0.395483935954391
"204",2002-04-22,0.422605847080411,0.395483935954391
"205",2002-04-23,0.425929853490754,0.395483935954391
"206",2002-04-24,0.428948765871299,0.395483935954391
"207",2002-04-25,0.431362406719902,0.395483935954391
"208",2002-04-26,0.432351094729758,0.395483935954391
"209",2002-04-27,0.432351094729758,0.395483935954391
"210",2002-04-28,0.432351094729758,0.395483935954391
"211",2002-04-29,0.432351094729758,0.395483935954391
"212",2002-04-30,0.432351094729758,0.395483935954391
"213",2002-05-01,0.432455477295892,0.395483935954391
"214",2002-05-02,0.433516095530707,0.395483935954391
"215",2002-05-03,0.435540234441473,0.395483935954391
"216",2002-05-04,0.438223870629025,0.395483935954391
"217",2002-05-05,0.445227026107107,0.395483935954391
"218",2002-05-06,0.449148104563139,0.395483935954391
"219",2002-05-07,0.453069193077504,0.395483935954391
"220",2002-05-08,0.456990289865317,0.395483935954391
"221",2002-05-09,0.460911391798202,0.395483935954391
"222",2002-05-10,0.464832508678259,0.395483935954391
"223",2002-05-11,0.468753610534573,0.395483935954391
"224",2002-05-12,0.469660359860772,0.395483935954391
"225",2002-05-13,0.469660359860772,0.395483935954391
"226",2002-05-14,0.469660359860772,0.395483935954391
"227",2002-05-15,0.469660359860772,0.395483935954391
"228",2002-05-16,0.469660359860772,0.395483935954391
"229",2002-05-17,0.479838558683822,0.395483935954391
"230",2002-05-18,0.488778591882151,0.395483935954391
"231",2002-05-19,0.551278591882151,0.395483935954391
"232",2002-05-20,0.559238088152006,0.395483935954391
"233",2002-05-21,0.560018171290711,0.395483935954391
"234",2002-05-22,0.569513137873466,0.395483935954391
"235",2002-05-23,0.593499814365555,0.395483935954391
"236",2002-05-24,0.59598810677354,0.395483935954391
"237",2002-05-25,0.59905778651646,0.404882518829605
"238",2002-05-26,0.611572073176506,0.404882518829605
"239",2002-05-27,0.614163694260362,0.404882518829605
"240",2002-05-28,0.617044159080767,0.404882518829605
"241",2002-05-29,0.64976563768545,0.432762761117194
"242",2002-05-30,0.685636465889351,0.462562142621189
"243",2002-05-31,0.7198536004316,0.496020418837956
"244",2002-06-01,0.728692879407659,0.503242357853486
"245",2002-06-02,0.739930808829996,0.508799491084001
"246",2002-06-03,0.74846199405617,0.519075996428316
"247",2002-06-04,0.758110531073174,0.527081955971023
"248",2002-06-05,0.785141322249811,0.551786396908595
"249",2002-06-06,0.803658265044291,0.579210253495531
"250",2002-06-07,0.816696217410143,0.590334960995964
"251",2002-06-08,0.827811910121254,0.599911900903231
"252",2002-06-09,0.83699026715586,0.608945764641959
"253",2002-06-10,0.844132418290462,0.617698596305703
"254",2002-06-11,0.852580879112248,0.624707926134701
"255",2002-06-12,0.861639806100852,0.632229037052655
"256",2002-06-13,0.870724315793633,0.635917782084914
"257",2002-06-14,0.875968977192288,0.642966236506812
"258",2002-06-15,0.881238756508719,0.646887312660871
"259",2002-06-16,0.949046205809446,0.650808384351794
"260",2002-06-17,1.00711302710806,0.717229450774687
"261",2002-06-18,1.01639923174571,0.767625668322772
"262",2002-06-19,1.0258685481938,0.775012106077559
"263",2002-06-20,1.11253912218717,0.844728698878766
"264",2002-06-21,1.16468551601659,0.883019416553768
"265",2002-06-22,1.18448723908143,0.88775972284629
"266",2002-06-23,1.19342103927703,0.893746310795529
"267",2002-06-24,1.20309841023771,0.902015222317485
"268",2002-06-25,1.21362155943148,0.907415175084787
"269",2002-06-26,1.22805579217901,0.912854742625703
"270",2002-06-27,1.29973525266989,0.917793616186746
"271",2002-06-28,1.3538596064093,0.985238477146908
"272",2002-06-29,1.36413750128541,1.03470807359361
"273",2002-06-30,1.37510897179988,1.05267183727811
"274",2002-07-01,1.38621573946458,1.07562135195468
"275",2002-07-02,1.39683785736879,1.0862023675593
"276",2002-07-03,1.40659629980084,1.09557965172212
"277",2002-07-04,1.41397749513682,1.10478156894161
"278",2002-07-05,1.41818481215807,1.11539871834983
"279",2002-07-06,1.42244100802861,1.12305560628628
"280",2002-07-07,1.42663359719909,1.13058081210417
"281",2002-07-08,1.43104326284342,1.14269897697053
"282",2002-07-09,1.43554803190168,1.15112818097852
"283",2002-07-10,1.45575748699801,1.15947050283768
"284",2002-07-11,1.48051831385159,1.16803113929261
"285",2002-07-12,1.55108214244911,1.17677904445315
"286",2002-07-13,1.61671833105866,1.18550543565669
"287",2002-07-14,1.62972557044975,1.2099015016619
"288",2002-07-15,1.64413916088977,1.23478005446123
"289",2002-07-16,1.65749623235339,1.24224576570666
"290",2002-07-17,1.68029865882695,1.24967847713228
"291",2002-07-18,1.70089581893393,1.25703719878999
"292",2002-07-19,1.72680745384084,1.27831408428009
"293",2002-07-20,1.73867203932983,1.29903715935769
"294",2002-07-21,1.75039957789458,1.3275144404824
"295",2002-07-22,1.7616487283121,1.39951751851885
"296",2002-07-23,1.77592814829027,1.45083776265027
"297",2002-07-24,1.79671504647794,1.46417261280193
"298",2002-07-25,1.81524996455941,1.48100692252502
"299",2002-07-26,1.83725143041171,1.49270765417121
"300",2002-07-27,1.84715974490588,1.5177138160347
"301",2002-07-28,1.85716982264966,1.53945778176059
"302",2002-07-29,1.86668992303204,1.56432713844524
"303",2002-07-30,1.93556710765787,1.57632397884846
"304",2002-07-31,2.02420560620226,1.58928264742904
"305",2002-08-01,2.05511426152562,1.59513628074974
"306",2002-08-02,2.06549994488974,1.60433469126948
"307",2002-08-03,2.07565309389894,1.60915123778617
"308",2002-08-04,2.08533177248574,1.67633935775192
"309",2002-08-05,2.15714343139053,1.71932678625499
"310",2002-08-06,2.20217236911255,1.72632557589054
"311",2002-08-07,2.21463007570585,1.73399725903132
"312",2002-08-08,2.22386626542635,1.80544961282479
"313",2002-08-09,2.23385862221172,1.87394613248129
"314",2002-08-10,2.24405133701464,1.88607310277536
"315",2002-08-11,2.25432513876037,1.89355935729424
"316",2002-08-12,2.26460065757203,1.90261701073161
"317",2002-08-13,2.3390190966567,1.90721798490525
"318",2002-08-14,2.40531873683799,1.91182834726203
"319",2002-08-15,2.41471685129797,1.91642489949734
"320",2002-08-16,2.41944012811915,1.98349301959664
"321",2002-08-17,2.42412122684586,2.04275993278286
"322",2002-08-18,2.42858979951896,2.05060029594381
"323",2002-08-19,2.44665173399395,2.05721842620913
"324",2002-08-20,2.46059489757748,2.06309731201026
"325",2002-08-21,2.53920457738228,2.06663261682597
"326",2002-08-22,2.59135444620569,2.07025392877233
"327",2002-08-23,2.60061647958881,2.07392833160451
"328",2002-08-24,2.61054090806443,2.07802923556337
"329",2002-08-25,2.62108354068563,2.08241229589854
"330",2002-08-26,2.63627537957434,2.08713648422384
"331",2002-08-27,2.64912035527608,2.09121497046334
"332",2002-08-28,2.6572044150977,2.09531358149893
"333",2002-08-29,2.66514227185166,2.09924609771444
"334",2002-08-30,2.673024486901,2.10311850369339
"335",2002-08-31,2.68114994487781,2.12098008760202
"336",2002-09-01,2.70474677279112,2.16464042335379
"337",2002-09-02,2.72693075976649,2.21310384245742
"338",2002-09-03,2.74970316518059,2.2535174067177
"339",2002-09-04,2.75678728684342,2.26677091661931
"340",2002-09-05,2.76219041485191,2.28022269105678
"341",2002-09-06,2.76524643978408,2.28683473996779
"342",2002-09-07,2.76786079870566,2.29304010623648
"343",2002-09-08,2.77580014482132,2.30476258802078
"344",2002-09-09,2.84438188477354,2.31539034706875
"345",2002-09-10,2.90068997065621,2.32698833938324
"346",2002-09-11,2.92141607263693,2.33892487691846
"347",2002-09-12,2.94118401155848,2.35038460093314
"348",2002-09-13,2.96617599859997,2.35883654568542
"349",2002-09-14,2.98143029422041,2.36744562601392
"350",2002-09-15,3.00187024546159,2.37722658909206
"351",2002-09-16,3.0051672346388,2.38184874442793
"352",2002-09-17,3.02049355589113,2.38646123667825
"353",2002-09-18,3.04271604914201,2.39123172093772
"354",2002-09-19,3.0526549866769,2.45876294460776
"355",2002-09-20,3.06303264679483,2.52580980027015
"356",2002-09-21,3.07759534773834,2.54576959827989
"357",2002-09-22,3.15428331701455,2.63114075940479
"358",2002-09-23,3.22151425320566,2.69836562463227
"359",2002-09-24,3.23517887175961,2.70834466538385
"360",2002-09-25,3.25002978062639,2.71934307182749
"361",2002-09-26,3.26049623294562,2.72516478910599
"362",2002-09-27,3.27023150886564,2.72878243829556
"363",2002-09-28,3.27722057645768,2.7300407015681
"364",2002-09-29,3.28170290196843,2.73103373618485
"365",2002-09-30,3.28260896795754,2.73229818756023
"366",2002-10-01,3.28307072433179,2.73296161050442
"367",2002-10-02,3.28351361086678,2.73360703737435
"368",2002-10-03,3.28440105785595,2.73531178676252
"369",2002-10-04,3.28564764946799,2.73781052455994
"370",2002-10-05,3.28738475129903,2.74567912313308
"371",2002-10-06,3.35205660660868,2.75177107779376
"372",2002-10-07,3.40742720970894,2.75807278481972
"373",2002-10-08,3.4139386934555,2.82693666893347
"374",2002-10-09,3.42027418195554,2.85762068695495
"375",2002-10-10,3.43596967894703,2.88069069299943
"376",2002-10-11,3.43762045405955,2.88619290007277
"377",2002-10-12,3.50200373791588,2.89001317991296
"378",2002-10-13,3.54111119283508,2.89293920474486
"379",2002-10-14,3.57985318726835,2.89573250050473
"380",2002-10-15,3.58285587875597,2.89797158480802
"381",2002-10-16,3.58474115527967,2.89919982527632
"382",2002-10-17,3.58655024702605,2.90029098091936
"383",2002-10-18,3.58815566706451,2.90131271598876
"384",2002-10-19,3.58980314021432,2.90243151425832
"385",2002-10-20,3.59150763393221,2.96611192197287
"386",2002-10-21,3.59274246354359,2.97778225911872
"387",2002-10-22,3.59383488266127,2.98713804745709
"388",2002-10-23,3.59466192884423,2.99244365015547
"389",2002-10-24,3.59526390029753,2.99358478796615
"390",2002-10-25,3.59579164477255,2.99388130349242
"391",2002-10-26,3.59637929862238,2.99417915776387
"392",2002-10-27,3.59717838125964,2.99862223978698
"393",2002-10-28,3.59804529243172,3.00416336727439
"394",2002-10-29,3.5987961715799,3.00473086124794
"395",2002-10-30,3.59947582816898,3.00528610729166
"396",2002-10-31,3.60009605089857,3.00576985892171
"397",2002-11-01,3.60062725574968,3.0062185469267
"398",2002-11-02,3.60125942494874,3.00677382796773
"399",2002-11-03,3.60196979700393,3.00739885634684
"400",2002-11-04,3.60272713269753,3.00804738448161
"401",2002-11-05,3.6036206551874,3.00892956803149
"402",2002-11-06,3.60459761265637,3.00993608052322
"403",2002-11-07,3.60521852646609,3.01046632689911
"404",2002-11-08,3.60558747589739,3.01057302451723
"405",2002-11-09,3.60580928951517,3.01061867921387
"406",2002-11-10,3.60591684858164,3.01066362359726
"407",2002-11-11,3.60628842576454,3.01085317045645
"408",2002-11-12,3.60701246475815,3.01124526822013
"409",2002-11-13,3.60776035676966,3.01149967631437
"410",2002-11-14,3.60840255462993,3.01175662310808
"411",2002-11-15,3.60922325207634,3.01213859218528
"412",2002-11-16,3.61013651794521,3.01254237172719
"413",2002-11-17,3.61078537535684,3.01275721103972
"414",2002-11-18,3.61148246026307,3.01305229995826
"415",2002-11-19,3.61276139754407,3.01379775777943
"416",2002-11-20,3.61433738713909,3.0157310658371
"417",2002-11-21,3.61576247689184,3.0174274339439
"418",2002-11-22,3.61655303768809,3.01812339036203
"419",2002-11-23,3.6169703146624,3.01812339036203
"420",2002-11-24,3.61721730149101,3.01812339036203
"421",2002-11-25,3.6174228997953,3.01812339036203
"422",2002-11-26,3.61772555831375,3.01812339036203
"423",2002-11-27,3.61807608079635,3.01812339036203
"424",2002-11-28,3.61848411282628,3.01812339036203
"425",2002-11-29,3.61888903769289,3.01812339036203
"426",2002-11-30,3.61914870601988,3.01857049976413
"427",2002-12-01,3.61947819495864,3.01902905524022
"428",2002-12-02,3.61970106483277,3.01932321760404
"429",2002-12-03,3.61970106483277,3.01936296110769
"430",2002-12-04,3.61970106483277,3.01936296110769
"431",2002-12-05,3.61970106483277,3.01936296110769
"432",2002-12-06,3.61970106483277,3.01936296110769
"433",2002-12-07,3.61970106483277,3.01936296110769
"434",2002-12-08,3.61970106483277,3.01936296110769
"435",2002-12-09,3.61970106483277,3.01936296110769
"436",2002-12-10,3.61970106483277,3.01956183573625
"437",2002-12-11,3.61970106483277,3.01967072644709
"438",2002-12-12,3.61970106483277,3.01967072644709
"439",2002-12-13,3.61970106483277,3.01967072644709
"440",2002-12-14,3.61970106483277,3.01967072644709
"441",2002-12-15,3.61971400270577,3.01994355305377
"442",2002-12-16,3.6208878310634,3.02184223720839
"443",2002-12-17,3.62417331739568,3.02716446819366
"444",2002-12-18,3.62766694144133,3.03237055349234
"445",2002-12-19,3.62801067642398,3.03651700288282
"446",2002-12-20,3.62837693194115,3.04069721254765
"447",2002-12-21,3.62872401538687,3.04494189304844
"448",2002-12-22,3.62918996900481,3.04700101902063
"449",2002-12-23,3.62972127577774,3.04938273492689
"450",2002-12-24,3.63026949112309,3.05199634528942
"451",2002-12-25,3.63052539587664,3.05321242543286
"452",2002-12-26,3.63060764323285,3.05339463413884
"453",2002-12-27,3.63065489157428,3.05346619473081
"454",2002-12-28,3.63078968689416,3.05365756854339
"455",2002-12-29,3.63124082408196,3.05477878729724
"456",2002-12-30,3.63142227535329,3.05586642016469
"457",2002-12-31,3.63164832537824,3.05753496381229
"458",2003-01-01,3.63174743605422,3.05842551979893
"459",2003-01-02,3.63186060150594,3.05846881197716
"460",2003-01-03,3.6320853472444,3.05856289448499
"461",2003-01-04,3.63229307561207,3.05865527108911
"462",2003-01-05,3.63247880510992,3.05874405003277
"463",2003-01-06,3.63257933468432,3.05877328100029
"464",2003-01-07,3.63271511300164,3.05882041621107
"465",2003-01-08,3.63271511300164,3.05886050987474
"466",2003-01-09,3.63271715809149,3.0589899421311
"467",2003-01-10,3.63280212316081,3.05953932024708
"468",2003-01-11,3.63284013729,3.05963002977629
"469",2003-01-12,3.63288373304854,3.05965964383879
"470",2003-01-13,3.63297751233393,3.05972086551833
"471",2003-01-14,3.63300985547927,3.05978855292458
"472",2003-01-15,3.63313599240818,3.05988514482249
"473",2003-01-16,3.63341814607851,3.06003635673258
"474",2003-01-17,3.63374316396846,3.06020761624825
"475",2003-01-18,3.63397757339863,3.06031554098474
"476",2003-01-19,3.63412383415981,3.06037974768423
"477",2003-01-20,3.63419796099081,3.06042128244972
"478",2003-01-21,3.63422444220143,3.06044178992616
"479",2003-01-22,3.63430309327617,3.06047802865287
"480",2003-01-23,3.63434954784882,3.06050313291115
"481",2003-01-24,3.63439825338989,3.06053795835857
"482",2003-01-25,3.63455683747838,3.06060913769808
"483",2003-01-26,3.6348660715663,3.0607680999256
"484",2003-01-27,3.63502040974572,3.06083723727749
"485",2003-01-28,3.63507945925972,3.06088520353238
"486",2003-01-29,3.63525902440095,3.06098437851022
"487",2003-01-30,3.63557863518079,3.06115148630645
"488",2003-01-31,3.63601012880079,3.06142238558157
"489",2003-02-01,3.63615779211485,3.06157635471917
"490",2003-02-02,3.63627644907233,3.06216627105143
"491",2003-02-03,3.63635720224908,3.06249608518037
"492",2003-02-04,3.63648519087943,3.06308212847244
"493",2003-02-05,3.63672263125938,3.06414444642627
"494",2003-02-06,3.63694099212939,3.0653874830274
"495",2003-02-07,3.63720960867526,3.06675736252581
"496",2003-02-08,3.63748317375001,3.06799354509357
"497",2003-02-09,3.63760253365116,3.06853193550354
"498",2003-02-10,3.63766483465818,3.06862843631608
"499",2003-02-11,3.63766483465818,3.06867682910784
"500",2003-02-12,3.63766483465818,3.06874967923066
"501",2003-02-13,3.63766483465818,3.06875795700672
"502",2003-02-14,3.63766483465818,3.06878209741279
"503",2003-02-15,3.63767087113364,3.06880984145049
"504",2003-02-16,3.63768473249228,3.06902675116958
"505",2003-02-17,3.63773153101522,3.06951051390948
"506",2003-02-18,3.6378103695189,3.06998795753875
"507",2003-02-19,3.63796682410928,3.07122503881405
"508",2003-02-20,3.63804958858165,3.07168527811632
"509",2003-02-21,3.63813924210666,3.07177166456877
"510",2003-02-22,3.63819826496311,3.0718415160649
"511",2003-02-23,3.63822940483093,3.07190203175608
"512",2003-02-24,3.63823960982637,3.07199715192882
"513",2003-02-25,3.63829404256755,3.07239316097067
"514",2003-02-26,3.63844598023746,3.07329037253429
"515",2003-02-27,3.63866832305298,3.07482468250621
"516",2003-02-28,3.63888588031343,3.07622340481391
"517",2003-03-01,3.6390987301935,3.07713360627065
"518",2003-03-02,3.63927113681822,3.07776460197257
"519",2003-03-03,3.6393585206126,3.07803346915268
"520",2003-03-04,3.63957813521721,3.07854837574935
"521",2003-03-05,3.63968201636838,3.07883235457223
"522",2003-03-06,3.63973813970888,3.07893493421543
"523",2003-03-07,3.639785724303,3.07903688368543
"524",2003-03-08,3.63992809686744,3.07922224542218
"525",2003-03-09,3.64006623910377,3.07941227726642
"526",2003-03-10,3.64019889522888,3.07956916578837
"527",2003-03-11,3.64032843021945,3.07976038399333
"528",2003-03-12,3.64055373170021,3.08007277982892
"529",2003-03-13,3.64077950329474,3.08032081230395
"530",2003-03-14,3.64085730255135,3.08039134904206
"531",2003-03-15,3.64086779197749,3.0805168283845
"532",2003-03-16,3.6409383999899,3.08077640527494
"533",2003-03-17,3.64114830934267,3.08127138104671
"534",2003-03-18,3.64122691345691,3.08154024138521
"535",2003-03-19,3.64130975842656,3.08170158055967
"536",2003-03-20,3.64130975842656,3.08177428167859
"537",2003-03-21,3.6413669237446,3.08188912173841
